MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
6.2519,26.0,7.330464716006885,1.0120481927710843,1644.0,2.82960413080895,33.82,-118.08,3.457
2.7759,30.0,4.167619047619048,1.059047619047619,2727.0,5.194285714285714,33.83,-118.08,1.368
2.8095,30.0,4.061633281972265,1.00462249614792,3412.0,5.257318952234207,33.82,-118.08,1.183
2.5978,17.0,4.316920322291853,1.0456580125335722,3868.0,3.4628469113697404,33.83,-118.07,1.429
5.3889,33.0,6.078880407124682,1.0432569974554708,1229.0,3.127226463104326,33.86,-118.11,2.349
4.2,35.0,4.49820788530466,0.9032258064516129,685.0,2.4551971326164876,33.86,-118.11,2.269
4.3194,44.0,5.764069264069264,1.106060606060606,1277.0,2.764069264069264,33.86,-118.12,1.995
3.0405,43.0,4.6657142857142855,1.0142857142857142,837.0,2.3914285714285715,33.87,-118.12,1.88
4.6765,45.0,5.444067796610169,1.0169491525423728,735.0,2.4915254237288136,33.87,-118.13,1.984
4.4,45.0,5.15625,1.0,645.0,2.51953125,33.86,-118.13,2.095
3.5833,45.0,5.424418604651163,0.997093023255814,919.0,2.671511627906977,33.86,-118.13,2.002
4.3942,44.0,5.206896551724138,0.987460815047022,985.0,3.0877742946708464,33.87,-118.14,2.195
5.0,43.0,5.313131313131313,0.9646464646464646,1071.0,2.7045454545454546,33.86,-118.14,2.089
4.625,44.0,6.163090128755365,1.1030042918454936,745.0,3.1974248927038627,33.86,-118.14,2.134
4.8667,44.0,5.990610328638498,1.0985915492957747,538.0,2.5258215962441315,33.86,-118.14,2.183
5.084,44.0,5.678445229681979,0.9575971731448764,799.0,2.823321554770318,33.87,-118.14,2.141
4.8942,36.0,5.07395498392283,1.0032154340836013,827.0,2.6591639871382635,33.86,-118.15,1.941
4.4934,34.0,6.225388601036269,1.0699481865284974,1385.0,3.588082901554404,33.86,-118.15,2.138
3.0114,33.0,4.668094218415417,1.1177730192719486,1634.0,3.498929336188437,33.88,-118.16,1.67
3.0685,33.0,4.155866900175131,0.9667250437828371,1673.0,2.9299474605954465,33.87,-118.15,1.818
2.6406,32.0,3.8786610878661087,0.9853556485355649,1363.0,2.8514644351464433,33.87,-118.16,1.567
1.9903,18.0,4.258845437616388,1.2327746741154562,1804.0,3.359404096834264,33.88,-118.16,1.703
3.0052,29.0,4.453551912568306,1.1256830601092895,590.0,3.2240437158469946,33.88,-118.17,1.667
3.0893,42.0,4.686609686609686,1.056980056980057,1161.0,3.3076923076923075,33.88,-118.17,1.627
4.625,47.0,5.068965517241379,1.0632183908045978,536.0,3.0804597701149423,33.88,-118.18,1.63
4.7361,44.0,5.518987341772152,1.1265822784810127,783.0,3.3037974683544302,33.88,-118.18,1.677
3.1713,42.0,4.642714570858283,1.003992015968064,1832.0,3.656686626746507,33.88,-118.18,1.61
2.5417,27.0,3.8659539473684212,1.1175986842105263,2571.0,2.114309210526316,33.87,-118.19,1.841
2.875,35.0,4.582901554404145,1.1295336787564767,1166.0,3.0207253886010363,33.87,-118.19,1.783
3.7031,42.0,5.010025062656641,1.0802005012531328,1060.0,2.656641604010025,33.86,-118.19,1.671
3.4375,46.0,4.044345898004434,0.9711751662971175,1200.0,2.6607538802660753,33.86,-118.19,1.567
2.7045,38.0,4.454545454545454,1.1618625277161863,1449.0,3.212860310421286,33.86,-118.19,1.554
2.2381,35.0,4.180811808118081,1.0922509225092252,774.0,2.856088560885609,33.86,-118.19,1.375
3.1215,36.0,3.8563218390804597,1.0459770114942528,1659.0,3.17816091954023,33.86,-118.19,1.536
2.6465,27.0,3.44080604534005,1.0919395465994963,1690.0,2.1284634760705288,33.86,-118.2,1.602
3.6987,42.0,5.296943231441048,1.1746724890829694,628.0,2.7423580786026203,33.87,-118.19,1.521
4.2083,40.0,5.164133738601824,1.0516717325227964,1188.0,3.6109422492401215,33.88,-118.2,1.473
3.2368,40.0,4.268115942028985,1.0507246376811594,2858.0,4.142028985507246,33.88,-118.2,1.369
2.0125,31.0,3.669421487603306,1.1487603305785123,1405.0,3.8705234159779613,33.88,-118.21,1.43
3.225,32.0,4.305714285714286,1.082857142857143,1082.0,3.0914285714285716,33.88,-118.21,1.382
2.525,26.0,3.3160377358490565,0.9528301886792453,757.0,3.5707547169811322,33.87,-118.2,1.555
3.9469,42.0,4.6750788643533125,0.9779179810725552,1052.0,3.3186119873817033,33.87,-118.2,1.582
4.2135,36.0,5.886363636363637,1.0340909090909092,974.0,3.6893939393939394,33.87,-118.2,1.614
3.5646,40.0,4.593283582089552,1.0951492537313432,1821.0,3.3973880597014925,33.87,-118.17,1.626
3.025,44.0,4.4296875,1.03125,1091.0,2.8411458333333335,33.86,-118.17,1.623
3.0319,49.0,4.402272727272727,1.0113636363636365,1339.0,3.043181818181818,33.87,-118.17,1.628
3.765,48.0,4.5894308943089435,1.0345528455284554,1395.0,2.8353658536585367,33.87,-118.17,1.648
2.9803,45.0,4.647577092511013,1.0881057268722467,1404.0,3.092511013215859,33.87,-118.17,1.659
3.4408,44.0,4.867881548974943,1.0501138952164009,1126.0,2.5649202733485192,33.87,-118.18,1.729
4.0658,44.0,4.523456790123457,0.9901234567901235,1056.0,2.6074074074074076,33.87,-118.18,1.751
3.7527,38.0,4.410596026490066,1.0364238410596027,1627.0,2.693708609271523,33.87,-118.18,1.619
2.5068,26.0,4.2406931964056485,1.0673940949935816,4066.0,2.6097560975609757,33.86,-118.16,1.563
2.9886,10.0,3.3752535496957403,1.0304259634888437,1369.0,2.7768762677484786,33.86,-118.17,1.75
3.07,39.0,4.28,1.0019047619047619,1670.0,3.1809523809523808,33.85,-118.17,1.73
3.6897,38.0,4.322115384615385,1.0360576923076923,2416.0,2.9038461538461537,33.85,-118.18,1.698
3.6719,43.0,4.482084690553746,1.0504885993485342,1674.0,2.726384364820847,33.86,-118.18,1.613
2.375,39.0,4.55607476635514,1.1401869158878504,1702.0,2.6510903426791277,33.86,-118.18,1.608
2.3804,40.0,3.8720238095238093,1.0178571428571428,954.0,2.8392857142857144,33.86,-118.17,1.58
4.2062,37.0,5.441860465116279,0.9961240310077519,652.0,2.5271317829457365,33.86,-118.14,1.954
2.7268,30.0,4.1969072164948455,1.1,2144.0,2.2103092783505156,33.85,-118.15,2.181
4.1439,36.0,6.132478632478633,1.064102564102564,606.0,2.58974358974359,33.85,-118.15,2.126
4.0781,36.0,5.605263157894737,0.9736842105263158,699.0,2.6278195488721803,33.85,-118.15,2.173
2.4659,32.0,5.356415478615071,1.1384928716904277,1069.0,2.1771894093686353,33.86,-118.15,2.09
4.0714,36.0,5.581589958158996,0.9895397489539749,1315.0,2.7510460251046025,33.85,-118.16,2.156
4.0815,36.0,5.837758112094395,1.0,952.0,2.808259587020649,33.85,-118.16,2.162
5.1805,37.0,5.469733656174334,1.0290556900726393,1183.0,2.864406779661017,33.86,-118.13,2.016
4.6019,36.0,5.235732009925559,1.032258064516129,1128.0,2.7990074441687347,33.85,-118.13,2.084
3.55,36.0,4.654320987654321,0.9654320987654321,1049.0,2.5901234567901232,33.85,-118.13,2.128
4.8571,36.0,5.327327327327327,1.045045045045045,934.0,2.804804804804805,33.86,-118.14,2.033
5.0106,36.0,5.529220779220779,1.0551948051948052,845.0,2.7435064935064934,33.86,-118.14,2.108
5.2639,28.0,6.023454157782516,1.0021321961620469,1352.0,2.88272921108742,33.85,-118.1,2.42
5.9493,36.0,5.7315175097276265,0.9844357976653697,713.0,2.77431906614786,33.85,-118.1,2.28
4.6429,36.0,6.089171974522293,1.0127388535031847,416.0,2.6496815286624202,33.85,-118.1,2.237
4.125,36.0,5.649681528662421,1.0382165605095541,482.0,3.070063694267516,33.85,-118.11,2.195
4.8393,36.0,6.248062015503876,1.0051679586563307,1138.0,2.9405684754521966,33.85,-118.11,2.163
4.9904,36.0,6.004366812227074,1.0633187772925765,1386.0,3.0262008733624453,33.86,-118.11,2.217
4.8516,34.0,5.343434343434343,1.0782828282828283,972.0,2.4545454545454546,33.86,-118.12,2.136
4.3661,37.0,5.372141372141372,0.9417879417879418,1333.0,2.771309771309771,33.85,-118.12,2.199
4.6908,37.0,5.979949874686716,1.0250626566416041,1101.0,2.7593984962406015,33.85,-118.12,2.182
5.296,35.0,6.806083650190114,1.0228136882129277,924.0,3.5133079847908744,33.84,-118.1,2.262
4.7222,36.0,6.003134796238244,0.9905956112852664,850.0,2.664576802507837,33.84,-118.1,2.258
4.0603,37.0,6.164670658682635,1.0449101796407185,825.0,2.470059880239521,33.83,-118.1,2.252
5.5767,36.0,5.993055555555555,0.9965277777777778,820.0,2.8472222222222223,33.83,-118.11,2.181
4.5417,36.0,6.203187250996016,1.0756972111553784,697.0,2.7768924302788847,33.84,-118.1,2.196
5.1836,36.0,5.926267281105991,0.9700460829493087,1318.0,3.0368663594470044,33.84,-118.1,2.197
3.7813,36.0,6.634615384615385,1.0480769230769231,316.0,3.0384615384615383,33.84,-118.1,2.091
4.8594,37.0,6.481632653061224,1.110204081632653,692.0,2.8244897959183675,33.84,-118.11,2.203
5.5581,36.0,6.118466898954704,1.0348432055749128,798.0,2.7804878048780486,33.84,-118.11,2.183
4.4423,37.0,5.684350132625995,1.013262599469496,1047.0,2.777188328912467,33.84,-118.12,2.16
5.0719,37.0,5.684873949579832,0.9705882352941176,1331.0,2.796218487394958,33.84,-118.12,2.2
4.625,36.0,5.479591836734694,0.9591836734693877,496.0,2.5306122448979593,33.84,-118.11,2.174
4.875,36.0,5.4784172661870505,0.9460431654676259,717.0,2.579136690647482,33.84,-118.11,2.189
4.2703,36.0,5.966555183946488,1.0133779264214047,964.0,3.2240802675585285,33.83,-118.11,2.209
4.3594,44.0,5.843003412969283,1.0716723549488054,691.0,2.358361774744027,33.83,-118.12,2.213
4.1094,37.0,5.830985915492958,1.0375586854460095,565.0,2.652582159624413,33.84,-118.12,2.158
4.8438,36.0,5.626923076923077,0.9884615384615385,722.0,2.776923076923077,33.84,-118.11,2.263
3.5465,35.0,4.482861400894188,1.0044709388971684,1584.0,2.360655737704918,33.84,-118.13,2.132
4.2841,46.0,6.521390374331551,1.1470588235294117,944.0,2.5240641711229945,33.84,-118.13,3.124
4.2917,44.0,4.97093023255814,0.9680232558139535,786.0,2.2848837209302326,33.83,-118.13,3.147
3.2024,43.0,4.911421911421911,1.0233100233100234,876.0,2.041958041958042,33.84,-118.14,3.394
6.3364,48.0,6.467576791808874,1.0034129692832765,881.0,3.006825938566553,33.84,-118.13,3.074
4.575,45.0,5.578947368421052,1.0555555555555556,890.0,2.6023391812865495,33.84,-118.14,3.36
4.4286,44.0,5.013179571663921,1.0197693574958815,1316.0,2.1680395387149916,33.84,-118.14,2.549
4.933,36.0,6.373673036093418,1.0276008492569002,1322.0,2.8067940552016983,33.84,-118.14,2.289
7.6526,29.0,7.01432664756447,1.0143266475644699,894.0,2.561604584527221,33.84,-118.15,4.813
4.8013,36.0,6.010060362173038,0.9879275653923542,1360.0,2.7364185110663986,33.84,-118.15,2.241
3.75,37.0,6.257261410788382,1.045643153526971,635.0,2.6348547717842323,33.84,-118.15,2.213
4.1538,36.0,5.764150943396227,1.0188679245283019,1199.0,2.827830188679245,33.84,-118.16,2.188
3.6447,36.0,6.099547511312217,1.0588235294117647,643.0,2.909502262443439,33.84,-118.16,2.11
3.8646,36.0,4.975395430579965,1.0070298769771528,1462.0,2.5694200351493848,33.84,-118.16,2.146
5.0719,36.0,6.3247863247863245,1.0455840455840455,1002.0,2.8547008547008548,33.84,-118.16,2.195
4.2218,37.0,5.351585014409222,1.0201729106628241,1956.0,2.8184438040345823,33.85,-118.17,2.005
3.4605,45.0,4.576119402985075,0.9880597014925373,791.0,2.361194029850746,33.84,-118.17,1.866
2.726,29.0,3.707547169811321,1.078616352201258,2515.0,1.9772012578616351,33.84,-118.17,2.087
5.0787,45.0,5.790625,1.025,945.0,2.953125,33.84,-118.17,2.192
4.1023,45.0,5.95575221238938,1.0707964601769913,880.0,2.5958702064896757,33.83,-118.17,2.173
3.975,40.0,4.645796064400716,1.0411449016100178,1285.0,2.298747763864043,33.85,-118.18,2.138
2.9798,35.0,4.86254295532646,1.0103092783505154,591.0,2.0309278350515463,33.84,-118.18,3.156
4.1771,44.0,4.920720720720721,1.0396396396396397,1396.0,2.5153153153153154,33.84,-118.19,2.191
2.25,24.0,4.498168498168498,1.1721611721611722,537.0,1.967032967032967,33.84,-118.19,1.92
0.7007,30.0,3.64,1.0242857142857142,2086.0,2.98,33.85,-118.18,1.344
3.8819,44.0,4.395348837209302,1.0813953488372092,1378.0,3.2046511627906975,33.85,-118.18,1.432
2.2417,30.0,3.420135527589545,1.027105517909003,2678.0,2.5924491771539206,33.85,-118.19,1.519
3.8026,49.0,3.9448529411764706,0.9558823529411765,725.0,2.6654411764705883,33.85,-118.19,1.497
3.2798,45.0,4.066202090592334,1.0522648083623694,773.0,2.6933797909407664,33.85,-118.19,1.503
2.3041,33.0,3.652857142857143,1.0442857142857143,2286.0,3.2657142857142856,33.85,-118.2,1.491
2.4844,46.0,4.321678321678322,1.0769230769230769,1360.0,3.1701631701631703,33.85,-118.2,1.582
2.7813,35.0,5.07451564828614,1.1609538002980626,1953.0,2.910581222056632,33.84,-118.2,1.592
7.2096,35.0,6.409948542024014,1.0514579759862779,1305.0,2.2384219554030875,33.83,-118.2,4.903
6.4468,43.0,5.948198198198198,0.9256756756756757,1011.0,2.277027027027027,33.83,-118.19,4.442
4.9,42.0,5.929765886287625,1.2040133779264215,815.0,2.725752508361204,33.83,-118.19,4.063
4.8693,45.0,5.986754966887418,1.0430463576158941,800.0,2.6490066225165565,33.83,-118.17,2.777
4.3125,46.0,6.135135135135135,0.963963963963964,531.0,2.391891891891892,33.83,-118.17,2.905
5.0052,44.0,5.463503649635037,1.010948905109489,542.0,1.9781021897810218,33.83,-118.18,3.218
4.2411,45.0,5.561594202898551,0.9927536231884058,591.0,2.141304347826087,33.83,-118.18,3.717
3.3125,39.0,5.589506172839506,1.1496913580246915,1330.0,2.052469135802469,33.83,-118.18,4.255
3.835,43.0,4.769087523277467,1.0130353817504656,1063.0,1.9795158286778398,33.84,-118.18,4.186
5.5106,50.0,5.509984639016897,1.064516129032258,1513.0,2.324116743471582,33.82,-118.17,2.522
4.1354,52.0,5.202868852459017,1.0184426229508197,1152.0,2.360655737704918,33.82,-118.17,2.682
4.1301,52.0,5.696230598669623,1.0731707317073171,1030.0,2.2838137472283813,33.83,-118.18,2.684
3.7895,52.0,5.95,1.0727272727272728,943.0,2.143181818181818,33.82,-118.18,2.54
4.25,43.0,4.176470588235294,0.9558823529411765,167.0,2.4558823529411766,33.82,-118.18,2.075
3.5871,30.0,4.098540145985401,1.0072992700729928,1032.0,1.8832116788321167,33.83,-118.19,3.471
3.5521,19.0,3.453801169590643,1.0467836257309941,1914.0,2.23859649122807,33.82,-118.19,2.9
4.6042,21.0,5.359523809523809,1.0761904761904761,913.0,2.1738095238095236,33.82,-118.2,2.722
5.2606,43.0,5.634615384615385,1.1121794871794872,954.0,3.0576923076923075,33.82,-118.2,1.989
4.6364,11.0,3.9457013574660635,0.918552036199095,422.0,1.909502262443439,33.82,-118.19,1.563
4.4559,21.0,4.778645833333333,1.1119791666666667,1038.0,2.703125,33.81,-118.19,1.985
4.95,43.0,5.695652173913044,1.0850661625708884,1525.0,2.8827977315689983,33.81,-118.2,1.94
2.4286,34.0,3.7728494623655915,1.032258064516129,2217.0,2.9798387096774195,33.82,-118.2,2.048
2.5833,23.0,2.557640750670241,1.0455764075067024,804.0,2.155495978552279,33.81,-118.19,1.813
3.4808,45.0,4.891191709844559,0.9222797927461139,533.0,2.761658031088083,33.81,-118.2,2.069
4.6458,46.0,5.759336099585062,1.053941908713693,742.0,3.078838174273859,33.81,-118.2,2.121
5.3096,47.0,5.588095238095238,1.0404761904761906,1219.0,2.9023809523809523,33.81,-118.2,2.099
2.8438,34.0,4.620967741935484,1.0698924731182795,1444.0,3.881720430107527,33.82,-118.21,1.393
3.3214,43.0,4.436274509803922,0.9754901960784313,764.0,3.7450980392156863,33.81,-118.21,1.622
3.0882,40.0,4.394673123486683,1.036319612590799,1807.0,4.375302663438257,33.81,-118.21,1.607
3.5054,33.0,3.99375,0.971875,1157.0,3.615625,33.82,-118.21,1.468
3.6086,30.0,3.9160839160839163,1.0932400932400932,1779.0,4.146853146853147,33.82,-118.22,1.463
4.9562,45.0,5.112359550561798,1.0337078651685394,394.0,4.426966292134831,33.82,-118.21,1.657
4.3424,43.0,5.261780104712042,1.0418848167539267,723.0,3.7853403141361257,33.82,-118.21,1.625
1.9311,17.0,4.231437598736177,1.052132701421801,3030.0,2.3933649289099526,33.82,-118.22,1.381
3.6923,45.0,5.084084084084084,1.012012012012012,1255.0,3.7687687687687688,33.81,-118.21,1.597
3.8586,45.0,4.680412371134021,1.0257731958762886,1524.0,3.9278350515463916,33.81,-118.21,1.579
3.3988,38.0,4.558282208588957,1.1012269938650308,1345.0,4.125766871165644,33.81,-118.22,1.478
3.7885,41.0,3.9672131147540983,0.907103825136612,602.0,3.289617486338798,33.81,-118.22,1.569
2.7308,45.0,4.312267657992565,1.0185873605947955,1095.0,4.070631970260223,33.8,-118.21,1.39
3.2778,41.0,4.5,1.0035971223021583,1053.0,3.787769784172662,33.8,-118.21,1.508
3.7708,36.0,3.8130563798219583,1.029673590504451,1291.0,3.830860534124629,33.8,-118.22,1.571
3.875,33.0,4.509090909090909,1.084090909090909,1764.0,4.009090909090909,33.8,-118.22,1.651
2.3,28.0,5.046979865771812,1.0553691275167785,2537.0,4.256711409395973,33.79,-118.22,1.375
2.3605,39.0,4.005012531328321,1.1478696741854637,1691.0,4.238095238095238,33.79,-118.21,1.418
2.1397,32.0,3.5943060498220643,1.0907473309608542,2557.0,4.549822064056939,33.79,-118.21,1.453
4.25,44.0,4.5927152317880795,0.9271523178807947,984.0,3.2582781456953644,33.8,-118.21,1.431
1.9848,38.0,3.8285714285714287,1.1333333333333333,1535.0,2.9238095238095236,33.8,-118.19,1.604
1.8109,29.0,3.805223068552775,1.192600652883569,2994.0,3.2578890097932534,33.79,-118.19,1.375
2.9514,47.0,3.933333333333333,1.0,569.0,2.917948717948718,33.79,-118.2,1.852
2.7183,48.0,3.9053803339517623,1.098330241187384,1807.0,3.352504638218924,33.79,-118.2,1.904
3.0135,47.0,4.206270627062707,1.033003300330033,1388.0,2.2904290429042904,33.79,-118.2,1.927
2.8988,52.0,4.153488372093023,1.0348837209302326,1090.0,2.5348837209302326,33.8,-118.2,1.949
2.9943,41.0,3.828828828828829,1.0648648648648649,1604.0,2.89009009009009,33.8,-118.19,1.906
2.5012,42.0,4.183729433272394,1.0475319926873858,2749.0,2.512797074954296,33.8,-118.2,1.975
3.9792,45.0,5.457777777777777,1.1,1300.0,2.888888888888889,33.8,-118.2,2.102
4.0074,52.0,4.367965367965368,0.935064935064935,614.0,2.658008658008658,33.8,-118.2,2.008
2.0579,42.0,4.101604278074866,1.106951871657754,2114.0,3.768270944741533,33.8,-118.18,1.327
2.1985,36.0,3.5403348554033487,1.1095890410958904,2635.0,4.010654490106545,33.8,-118.19,1.418
1.6384,42.0,3.7673860911270984,1.0431654676258992,1631.0,3.9112709832134294,33.79,-118.18,1.28
1.7938,41.0,3.996219281663516,1.1568998109640831,2357.0,4.455576559546314,33.79,-118.19,1.426
1.6792,43.0,3.255357142857143,1.0714285714285714,2339.0,4.176785714285714,33.79,-118.19,1.306
1.7689,30.0,3.9565846599131693,1.096960926193922,2951.0,4.270622286541244,33.8,-118.18,1.176
1.55,36.0,3.1495016611295683,1.0066445182724253,1042.0,3.4617940199335546,33.79,-118.17,1.0
3.5,43.0,5.287081339712919,1.1220095693779903,1042.0,2.492822966507177,33.82,-118.18,2.167
1.75,27.0,4.90625,1.375,315.0,3.28125,33.81,-118.18,1.542
5.1806,9.0,4.41635687732342,1.0346964064436184,1530.0,1.895910780669145,33.8,-118.16,1.75
3.233,25.0,4.633587786259542,1.0729431721798135,3010.0,2.553011026293469,33.79,-118.16,1.991
3.5313,26.0,4.341530054644808,1.0382513661202186,883.0,2.412568306010929,33.8,-118.17,1.875
3.0513,15.0,4.756916996047431,1.1640316205533596,1591.0,3.144268774703557,33.8,-118.18,1.481
5.0424,45.0,5.540350877192982,0.9754385964912281,687.0,2.4105263157894736,33.83,-118.12,2.259
4.8917,45.0,5.918088737201365,1.129692832764505,797.0,2.720136518771331,33.83,-118.12,2.228
4.1375,43.0,5.181208053691275,0.959731543624161,701.0,2.3523489932885906,33.82,-118.12,2.26
3.2794,42.0,5.591760299625468,1.0374531835205993,671.0,2.51310861423221,33.82,-118.12,2.245
5.5449,44.0,5.700704225352113,0.9859154929577465,815.0,2.869718309859155,33.82,-118.13,2.322
4.3056,44.0,6.134020618556701,1.0549828178694158,779.0,2.676975945017182,33.82,-118.13,2.286
5.5196,45.0,5.444444444444445,1.0123456790123457,1474.0,2.599647266313933,33.83,-118.13,2.276
4.875,36.0,5.609561752988048,0.9960159362549801,702.0,2.7968127490039842,33.83,-118.1,2.225
5.1171,36.0,6.6454545454545455,1.059090909090909,664.0,3.018181818181818,33.83,-118.11,2.253
3.8162,36.0,5.274406332453826,1.029023746701847,887.0,2.3403693931398415,33.82,-118.11,2.219
4.6875,36.0,5.108504398826979,0.9970674486803519,857.0,2.5131964809384164,33.82,-118.11,2.182
4.4196,37.0,6.608465608465608,1.0687830687830688,517.0,2.7354497354497354,33.83,-118.11,2.231
4.918,36.0,6.169491525423729,1.0610169491525423,899.0,3.047457627118644,33.83,-118.11,2.252
5.9265,36.0,6.199546485260771,1.0158730158730158,1308.0,2.9659863945578233,33.83,-118.09,2.273
4.8462,36.0,5.752969121140143,0.997624703087886,1193.0,2.833729216152019,33.82,-118.1,2.257
5.2713,36.0,5.884146341463414,1.079268292682927,915.0,2.7896341463414633,33.82,-118.1,2.444
5.3735,36.0,5.681818181818182,0.9744318181818182,956.0,2.715909090909091,33.83,-118.1,2.344
7.6084,20.0,7.202517162471396,1.0720823798627002,2292.0,2.622425629290618,33.81,-118.08,4.025
5.2299,36.0,5.603535353535354,0.9924242424242424,1042.0,2.6313131313131315,33.82,-118.09,2.398
7.1937,36.0,5.7784615384615385,0.9938461538461538,846.0,2.603076923076923,33.81,-118.09,2.544
3.7031,36.0,6.27683615819209,1.03954802259887,444.0,2.5084745762711864,33.81,-118.1,2.453
5.1993,36.0,5.219512195121951,0.8902439024390244,451.0,2.75,33.81,-118.1,2.46
3.9722,36.0,5.850467289719626,0.9766355140186916,558.0,2.607476635514019,33.81,-118.11,2.356
4.3203,37.0,5.565826330532213,0.9719887955182073,1095.0,3.0672268907563027,33.82,-118.11,2.328
5.2155,36.0,5.791666666666667,1.0297619047619047,871.0,2.5922619047619047,33.82,-118.1,2.548
4.375,37.0,5.24179104477612,1.0298507462686568,836.0,2.4955223880597015,33.82,-118.11,2.182
4.6087,36.0,5.790067720090294,1.0338600451467268,1155.0,2.6072234762979685,33.81,-118.12,2.246
4.2143,37.0,5.288235294117647,0.9735294117647059,860.0,2.5294117647058822,33.81,-118.12,2.285
4.7845,37.0,5.53551912568306,1.0874316939890711,493.0,2.6939890710382515,33.81,-118.13,2.314
4.325,37.0,5.074380165289257,0.9793388429752066,572.0,2.3636363636363638,33.81,-118.13,2.239
5.1795,37.0,5.406360424028269,1.0247349823321554,711.0,2.512367491166078,33.82,-118.13,2.254
3.7321,36.0,5.9375,1.0178571428571428,273.0,2.4375,33.82,-118.13,2.237
5.395,34.0,5.45272206303725,0.9828080229226361,928.0,2.659025787965616,33.81,-118.13,2.419
4.6473,36.0,5.482758620689655,1.0094043887147335,855.0,2.6802507836990594,33.81,-118.13,2.271
4.3438,36.0,5.829545454545454,1.0340909090909092,505.0,2.8693181818181817,33.8,-118.13,2.336
4.4312,36.0,5.645283018867924,1.0226415094339623,743.0,2.8037735849056604,33.8,-118.13,2.26
4.0893,41.0,4.805732484076433,1.035031847133758,821.0,2.6146496815286624,33.8,-118.13,2.23
3.1042,44.0,5.06989247311828,1.0725806451612903,1167.0,3.1370967741935485,33.8,-118.15,2.198
5.0447,36.0,5.953020134228188,1.0033557046979866,784.0,2.6308724832214767,33.81,-118.12,2.492
4.6875,36.0,5.663265306122449,0.9897959183673469,721.0,2.4523809523809526,33.81,-118.12,2.507
2.7092,35.0,4.389952153110048,1.0406698564593302,774.0,1.8516746411483254,33.8,-118.12,2.563
5.3701,36.0,5.957345971563981,0.9715639810426541,530.0,2.5118483412322274,33.8,-118.12,2.514
4.3897,36.0,6.022950819672131,1.0459016393442624,810.0,2.6557377049180326,33.8,-118.11,2.35
5.587,36.0,5.913946587537092,1.0504451038575668,884.0,2.623145400593472,33.79,-118.11,2.449
5.7942,36.0,6.008108108108108,1.0,1039.0,2.808108108108108,33.79,-118.11,2.57
5.0795,36.0,5.334630350194552,0.9727626459143969,666.0,2.5914396887159534,33.81,-118.09,2.433
4.4831,36.0,5.2560975609756095,0.9817073170731707,838.0,2.5548780487804876,33.8,-118.09,2.539
4.66,36.0,6.0,1.0392857142857144,744.0,2.657142857142857,33.8,-118.11,2.448
5.4602,35.0,5.84180790960452,1.0169491525423728,444.0,2.5084745762711864,33.8,-118.11,2.316
6.2187,37.0,6.250922509225092,1.033210332103321,776.0,2.8634686346863467,33.81,-118.11,2.579
5.62,36.0,6.228571428571429,1.0317460317460319,786.0,2.4952380952380953,33.81,-118.1,2.396
5.0574,37.0,5.530487804878049,1.0030487804878048,850.0,2.591463414634146,33.8,-118.1,2.408
5.8491,36.0,6.671949286846276,1.0412044374009508,1911.0,3.028526148969889,33.79,-118.09,2.473
5.7389,35.0,6.010767160161508,0.9959623149394348,2134.0,2.8721399730820996,33.78,-118.1,2.518
5.7368,35.0,6.2368421052631575,0.9973684210526316,996.0,2.6210526315789475,33.79,-118.1,2.872
5.1805,36.0,5.945132743362832,1.0548672566371682,1522.0,2.6938053097345134,33.79,-118.1,2.494
7.9767,16.0,7.065602836879433,1.0053191489361701,1327.0,2.352836879432624,33.78,-118.11,5.00001
4.6133,29.0,5.5625,0.9924242424242424,1132.0,2.143939393939394,33.79,-118.13,5.00001
3.7232,31.0,4.360114777618365,1.06025824964132,1199.0,1.7202295552367288,33.78,-118.13,5.00001
5.3441,36.0,5.633484162895928,0.9547511312217195,508.0,2.2986425339366514,33.79,-118.13,4.806
4.3317,43.0,4.729903536977492,0.9678456591639871,767.0,2.4662379421221865,33.79,-118.12,2.324
4.1687,41.0,5.873333333333333,1.0466666666666666,738.0,2.46,33.79,-118.12,2.407
5.0072,44.0,5.914835164835165,1.0302197802197801,947.0,2.6016483516483517,33.79,-118.13,2.362
4.375,45.0,5.413551401869159,1.0467289719626167,1057.0,2.4696261682242993,33.79,-118.13,2.348
4.6452,45.0,5.689138576779026,0.9850187265917603,681.0,2.550561797752809,33.79,-118.14,2.125
3.7716,20.0,4.176360225140713,1.123827392120075,3625.0,2.2670419011882426,33.79,-118.13,2.429
3.4211,43.0,4.615101289134438,0.9779005524861878,1230.0,2.265193370165746,33.8,-118.14,2.039
3.7826,5.0,4.363207547169812,1.1709905660377358,1657.0,1.9540094339622642,33.79,-118.15,1.963
3.4833,23.0,4.259933774834437,1.1390728476821192,1478.0,2.447019867549669,33.79,-118.14,2.094
3.1711,44.0,4.033783783783784,1.0456081081081081,1461.0,2.4679054054054053,33.79,-118.14,2.154
3.108,44.0,4.202,0.992,1038.0,2.076,33.78,-118.14,2.179
3.0453,25.0,4.141382868937049,1.1320949432404541,2297.0,2.370485036119711,33.79,-118.15,1.859
2.0875,17.0,3.9014778325123154,1.0714285714285714,904.0,2.226600985221675,33.78,-118.15,1.813
1.9808,14.0,3.2865384615384614,1.073076923076923,1939.0,3.728846153846154,33.78,-118.16,1.391
